source,target,edge_type
tx_9477,tx_18084,same_device
tx_9477,tx_18738,same_device
tx_9477,tx_19437,same_device
tx_9478,tx_13800,same_card
tx_9478,tx_17374,same_card
tx_9478,tx_12580,same_device
tx_9478,tx_13181,same_device
tx_9478,tx_15119,same_device
tx_9478,tx_18768,same_device
tx_9479,tx_9678,same_card
tx_9479,tx_14582,same_card
tx_9479,tx_10334,same_device
tx_9479,tx_12151,same_device
tx_9479,tx_13305,same_device
tx_9479,tx_14158,same_device
tx_9479,tx_15043,same_merchant
tx_9479,tx_19565,same_merchant
tx_9479,tx_16759,same_merchant
tx_9480,tx_13345,same_card
tx_9480,tx_18086,same_card
tx_9480,tx_15270,same_device
tx_9480,tx_15963,same_device
tx_9481,tx_15286,same_card
tx_9481,tx_18823,same_device
tx_9482,tx_10512,same_card
tx_9482,tx_10080,same_device
tx_9482,tx_14646,same_device
tx_9482,tx_17075,same_device
tx_9482,tx_18707,same_device
tx_9482,tx_19174,same_device
tx_9483,tx_9773,same_device
tx_9483,tx_11269,same_device
tx_9483,tx_13621,same_device
tx_9484,tx_18230,same_device
tx_9485,tx_19321,same_card
tx_9485,tx_10298,same_device
tx_9485,tx_17939,same_device
tx_9486,tx_16063,same_card
tx_9486,tx_14373,same_device
tx_9486,tx_18210,same_device
tx_9486,tx_18271,same_device
tx_9488,tx_17581,same_card
tx_9488,tx_19902,same_device
tx_9489,tx_10475,same_device
tx_9489,tx_12788,same_device
tx_9489,tx_17701,same_device
tx_9489,tx_18777,same_device
tx_9490,tx_15874,same_card
tx_9490,tx_11988,same_device
tx_9490,tx_13483,same_device
tx_9490,tx_13675,same_device
tx_9490,tx_15441,same_device
tx_9491,tx_10067,same_card
tx_9491,tx_10109,same_device
tx_9491,tx_13029,same_device
tx_9491,tx_17142,same_device
tx_9491,tx_15049,same_merchant
tx_9491,tx_12826,same_merchant
tx_9491,tx_12651,same_merchant
tx_9492,tx_17472,same_card
tx_9492,tx_9744,same_device
tx_9492,tx_10899,same_device
tx_9492,tx_12649,same_device
tx_9492,tx_18077,same_device
tx_9493,tx_9845,same_card
tx_9493,tx_15516,same_card
tx_9493,tx_9995,same_device
tx_9493,tx_10011,same_device
tx_9493,tx_11309,same_device
tx_9493,tx_13934,same_merchant
tx_9493,tx_16683,same_merchant
tx_9493,tx_16930,same_merchant
tx_9493,tx_18958,same_merchant
tx_9493,tx_9892,same_merchant
tx_9493,tx_17852,same_merchant
tx_9494,tx_16064,same_card
tx_9495,tx_13481,same_device
tx_9495,tx_14622,same_device
tx_9495,tx_15616,same_device
tx_9495,tx_17117,same_device
tx_9496,tx_18246,same_card
tx_9496,tx_14871,same_device
tx_9497,tx_15468,same_card
tx_9497,tx_9915,same_card
tx_9497,tx_16348,same_device
tx_9497,tx_18982,same_device
tx_9497,tx_13959,same_merchant
tx_9497,tx_17199,same_merchant
tx_9497,tx_14594,same_merchant
tx_9497,tx_10791,same_merchant
tx_9497,tx_14511,same_merchant
tx_9498,tx_19919,same_card
tx_9498,tx_16724,same_card
tx_9498,tx_13183,same_device
tx_9498,tx_13550,same_device
tx_9498,tx_16726,same_merchant
tx_9498,tx_13373,same_merchant
tx_9498,tx_19111,same_merchant
tx_9499,tx_9895,same_card
tx_9499,tx_18436,same_card
tx_9499,tx_11943,same_device
tx_9499,tx_13461,same_device
tx_9499,tx_13778,same_device
tx_9499,tx_13960,same_device
tx_9499,tx_15285,same_device
tx_9499,tx_16708,same_device
tx_9499,tx_17328,same_device
tx_9499,tx_17680,same_merchant
tx_9499,tx_16921,same_merchant
tx_9499,tx_17162,same_merchant
tx_9500,tx_18970,same_card
tx_9500,tx_11363,same_device
tx_9500,tx_12944,same_device
tx_9500,tx_15976,same_device
tx_9500,tx_17148,same_merchant
tx_9500,tx_16715,same_merchant
tx_9500,tx_10677,same_merchant
tx_9500,tx_10773,same_merchant
tx_9500,tx_11999,same_merchant
tx_9501,tx_12761,same_device
tx_9501,tx_13047,same_device
tx_9501,tx_14903,same_device
tx_9501,tx_18463,same_device
tx_9501,tx_19648,same_device
tx_9501,tx_16795,same_merchant
tx_9501,tx_18855,same_merchant
tx_9501,tx_18677,same_merchant
tx_9502,tx_9870,same_card
tx_9502,tx_15008,same_card
tx_9502,tx_18266,same_card
tx_9502,tx_10531,same_device
tx_9502,tx_11322,same_device
tx_9502,tx_11980,same_device
tx_9503,tx_13787,same_card
tx_9503,tx_15029,same_card
tx_9503,tx_13665,same_device
tx_9503,tx_15086,same_device
tx_9503,tx_18457,same_device
tx_9503,tx_12345,same_merchant
tx_9503,tx_12393,same_merchant
tx_9503,tx_19498,same_merchant
tx_9503,tx_19714,same_merchant
tx_9503,tx_10775,same_merchant
tx_9504,tx_14026,same_card
tx_9504,tx_19199,same_card
tx_9504,tx_9650,same_device
tx_9504,tx_16052,same_device
tx_9504,tx_17457,same_device
tx_9504,tx_18629,same_device
tx_9505,tx_9732,same_card
tx_9505,tx_10257,same_card
tx_9505,tx_12366,same_merchant
tx_9505,tx_10923,same_merchant
tx_9505,tx_13327,same_merchant
tx_9505,tx_10009,same_merchant
tx_9505,tx_14426,same_merchant
tx_9506,tx_11467,same_card
tx_9506,tx_17302,same_device
tx_9506,tx_17703,same_device
tx_9507,tx_16653,same_card
tx_9507,tx_11065,same_device
tx_9507,tx_13877,same_device
tx_9507,tx_17567,same_device
tx_9507,tx_19370,same_device
tx_9507,tx_17907,same_merchant
tx_9507,tx_14442,same_merchant
tx_9507,tx_10455,same_merchant
tx_9507,tx_14777,same_merchant
tx_9508,tx_18494,same_device
tx_9509,tx_14131,same_card
tx_9509,tx_18476,same_device
tx_9509,tx_18951,same_device
tx_9509,tx_19891,same_device
tx_9510,tx_14750,same_device
tx_9510,tx_16351,same_device
tx_9510,tx_19595,same_device
tx_9511,tx_19956,same_card
tx_9511,tx_12304,same_device
tx_9511,tx_14532,same_device
tx_9511,tx_16331,same_device
tx_9511,tx_18511,same_device
tx_9512,tx_16444,same_card
tx_9512,tx_12027,same_device
tx_9513,tx_18893,same_card
tx_9513,tx_10937,same_device
tx_9513,tx_12895,same_device
tx_9513,tx_15315,same_device
tx_9514,tx_12732,same_card
tx_9514,tx_17677,same_card
tx_9514,tx_10384,same_device
tx_9514,tx_15354,same_device
tx_9514,tx_19702,same_device
tx_9515,tx_17642,same_card
tx_9515,tx_11486,same_device
tx_9515,tx_16315,same_device
tx_9516,tx_11542,same_device
tx_9516,tx_16417,same_device
tx_9517,tx_9656,same_card
tx_9517,tx_11381,same_card
tx_9517,tx_10029,same_device
tx_9517,tx_10426,same_device
tx_9517,tx_13175,same_device
tx_9517,tx_14157,same_device
tx_9517,tx_17943,same_device
tx_9517,tx_18242,same_device
tx_9518,tx_14953,same_card
tx_9518,tx_11716,same_device
tx_9518,tx_15316,same_device
tx_9518,tx_16605,same_device
tx_9518,tx_19338,same_device
tx_9519,tx_14255,same_card
tx_9519,tx_16929,same_device
tx_9520,tx_13697,same_card
tx_9520,tx_17959,same_card
tx_9520,tx_15110,same_device
tx_9520,tx_17194,same_device
tx_9520,tx_18474,same_device
tx_9520,tx_16798,same_merchant
tx_9520,tx_12929,same_merchant
tx_9520,tx_14145,same_merchant
tx_9520,tx_12634,same_merchant
tx_9521,tx_14449,same_card
tx_9521,tx_10056,same_device
tx_9521,tx_13277,same_device
tx_9521,tx_12322,same_merchant
tx_9521,tx_15261,same_merchant
tx_9521,tx_17940,same_merchant
tx_9522,tx_18746,same_card
tx_9522,tx_13393,same_card
tx_9522,tx_10435,same_device
tx_9522,tx_15295,same_device
tx_9522,tx_15331,same_device
tx_9522,tx_15669,same_device
tx_9522,tx_18830,same_device
tx_9522,tx_19750,same_device
tx_9523,tx_18596,same_card
tx_9523,tx_11864,same_device
tx_9523,tx_16208,same_device
tx_9523,tx_16092,same_merchant
tx_9523,tx_18060,same_merchant
tx_9523,tx_16606,same_merchant
tx_9523,tx_11596,same_merchant
tx_9523,tx_16932,same_merchant
tx_9523,tx_13016,same_merchant
tx_9524,tx_19830,same_card
tx_9524,tx_11422,same_device
tx_9524,tx_11729,same_device
tx_9525,tx_14734,same_card
tx_9525,tx_12590,same_device
tx_9525,tx_14140,same_device
tx_9526,tx_16075,same_card
tx_9526,tx_16617,same_card
tx_9526,tx_17529,same_card
tx_9526,tx_12136,same_device
tx_9526,tx_19180,same_device
tx_9526,tx_18662,same_merchant
tx_9526,tx_17272,same_merchant
tx_9528,tx_12894,same_card
tx_9528,tx_10994,same_merchant
tx_9529,tx_12566,same_device
tx_9529,tx_12889,same_device
tx_9529,tx_19729,same_device
tx_9529,tx_12413,same_merchant
tx_9529,tx_16611,same_merchant
tx_9529,tx_12733,same_merchant
tx_9529,tx_10837,same_merchant
tx_9530,tx_10149,same_device
tx_9530,tx_15371,same_device
tx_9530,tx_18256,same_device
tx_9530,tx_18301,same_device
tx_9531,tx_15093,same_card
tx_9531,tx_15751,same_card
tx_9531,tx_9742,same_device
tx_9532,tx_13410,same_card
tx_9532,tx_17428,same_card
tx_9532,tx_18721,same_card
tx_9532,tx_11138,same_device
tx_9532,tx_11475,same_device
tx_9532,tx_11848,same_device
tx_9533,tx_9689,same_card
tx_9533,tx_11311,same_card
tx_9533,tx_13949,same_card
tx_9533,tx_13161,same_device
tx_9533,tx_17830,same_device
tx_9533,tx_18421,same_device
tx_9533,tx_15071,same_merchant
tx_9533,tx_17576,same_merchant
tx_9533,tx_12916,same_merchant
tx_9534,tx_15732,same_card
tx_9534,tx_13329,same_merchant
tx_9534,tx_16470,same_merchant
tx_9534,tx_18238,same_merchant
tx_9534,tx_10869,same_merchant
tx_9535,tx_18928,same_device
tx_9535,tx_17554,same_merchant
tx_9535,tx_15247,same_merchant
tx_9535,tx_11701,same_merchant
tx_9536,tx_13702,same_card
tx_9536,tx_10213,same_device
tx_9536,tx_10902,same_device
tx_9536,tx_19323,same_device
tx_9536,tx_11186,same_merchant
tx_9536,tx_13547,same_merchant
tx_9536,tx_12851,same_merchant
tx_9536,tx_11715,same_merchant
tx_9537,tx_10603,same_device
tx_9537,tx_10604,same_device
tx_9537,tx_12527,same_device
tx_9537,tx_13980,same_device
tx_9537,tx_15649,same_device
tx_9537,tx_17760,same_device
tx_9537,tx_14472,same_merchant
tx_9537,tx_14549,same_merchant
tx_9537,tx_17525,same_merchant
tx_9538,tx_15258,same_card
tx_9538,tx_13644,same_device
tx_9538,tx_16431,same_device
tx_9539,tx_15746,same_card
tx_9539,tx_11379,same_device
tx_9539,tx_19847,same_device
tx_9540,tx_10686,same_card
tx_9540,tx_18717,same_card
tx_9540,tx_10461,same_device
tx_9540,tx_11335,same_device
tx_9540,tx_18298,same_device
tx_9540,tx_19825,same_device
tx_9540,tx_16059,same_merchant
tx_9540,tx_17923,same_merchant
tx_9540,tx_10398,same_merchant
tx_9541,tx_13185,same_card
tx_9541,tx_18411,same_card
tx_9541,tx_18648,same_card
tx_9541,tx_19494,same_card
tx_9541,tx_9596,same_device
tx_9541,tx_18420,same_device
tx_9542,tx_9795,same_card
tx_9542,tx_11744,same_card
tx_9542,tx_13135,same_card
tx_9542,tx_12992,same_device
tx_9543,tx_16122,same_card
tx_9543,tx_17906,same_card
tx_9543,tx_11569,same_device
tx_9543,tx_14436,same_device
tx_9543,tx_19630,same_device
tx_9543,tx_19803,same_device
tx_9543,tx_12493,same_merchant
tx_9543,tx_13287,same_merchant
tx_9543,tx_17471,same_merchant
tx_9543,tx_14674,same_merchant
tx_9543,tx_10403,same_merchant
tx_9544,tx_9807,same_card
tx_9544,tx_13312,same_card
tx_9544,tx_10857,same_device
tx_9544,tx_13627,same_device
tx_9544,tx_14087,same_device
tx_9544,tx_15197,same_device
tx_9545,tx_10414,same_card
tx_9545,tx_10344,same_device
tx_9545,tx_11679,same_device
tx_9545,tx_12251,same_device
tx_9545,tx_14688,same_device
tx_9545,tx_15204,same_device
tx_9545,tx_16658,same_device
tx_9545,tx_19719,same_device
tx_9546,tx_17867,same_card
tx_9546,tx_9802,same_device
tx_9546,tx_11621,same_device
tx_9546,tx_13447,same_device
tx_9546,tx_16642,same_device
tx_9546,tx_18501,same_device
tx_9546,tx_11331,same_merchant
tx_9546,tx_10280,same_merchant
tx_9546,tx_17932,same_merchant
tx_9546,tx_16710,same_merchant
tx_9546,tx_13628,same_merchant
tx_9547,tx_9806,same_card
tx_9547,tx_11202,same_device
tx_9547,tx_11663,same_device
tx_9548,tx_10918,same_device
tx_9548,tx_11571,same_device
tx_9548,tx_13615,same_device
tx_9549,tx_15949,same_card
tx_9549,tx_16170,same_card
tx_9549,tx_18591,same_card
tx_9549,tx_13436,same_device
tx_9549,tx_14147,same_device
tx_9549,tx_18784,same_merchant
tx_9549,tx_19131,same_merchant
tx_9549,tx_17575,same_merchant
tx_9549,tx_14546,same_merchant
tx_9549,tx_16903,same_merchant
tx_9550,tx_18720,same_card
tx_9550,tx_19489,same_device
tx_9551,tx_10684,same_card
tx_9551,tx_11986,same_card
tx_9551,tx_9655,same_device
tx_9551,tx_17980,same_device
tx_9552,tx_13013,same_device
tx_9553,tx_14225,same_device
tx_9554,tx_15964,same_card
tx_9554,tx_13909,same_device
tx_9554,tx_17623,same_device
tx_9555,tx_14636,same_device
tx_9555,tx_19227,same_device
tx_9556,tx_10131,same_device
tx_9556,tx_11017,same_device
tx_9556,tx_11879,same_device
tx_9556,tx_12739,same_device
tx_9556,tx_13402,same_device
tx_9556,tx_13537,same_device
tx_9557,tx_11348,same_card
tx_9557,tx_13061,same_card
tx_9557,tx_19214,same_card
tx_9557,tx_10552,same_device
tx_9557,tx_13650,same_device
tx_9557,tx_9786,same_merchant
tx_9557,tx_9719,same_merchant
tx_9557,tx_9645,same_merchant
tx_9558,tx_16445,same_card
tx_9558,tx_10572,same_card
tx_9558,tx_9789,same_device
tx_9558,tx_9966,same_device
tx_9558,tx_15469,same_device
tx_9558,tx_15564,same_device
tx_9558,tx_18879,same_device
tx_9558,tx_10620,same_merchant
tx_9558,tx_13413,same_merchant
tx_9558,tx_11584,same_merchant
tx_9559,tx_17733,same_card
tx_9559,tx_13558,same_device
tx_9559,tx_11260,same_merchant
tx_9559,tx_11257,same_merchant
tx_9560,tx_13828,same_card
tx_9560,tx_19689,same_card
tx_9560,tx_13462,same_device
tx_9560,tx_14739,same_device
tx_9560,tx_17512,same_device
tx_9560,tx_19497,same_device
tx_9561,tx_16738,same_card
tx_9561,tx_17725,same_card
tx_9561,tx_10339,same_device
tx_9561,tx_13830,same_device
tx_9561,tx_11818,same_merchant
tx_9561,tx_13806,same_merchant
tx_9561,tx_16617,same_merchant
tx_9561,tx_13375,same_merchant
tx_9562,tx_13269,same_card
tx_9562,tx_17612,same_card
tx_9562,tx_15212,same_device
tx_9562,tx_16447,same_device
tx_9563,tx_15408,same_card
tx_9563,tx_15392,same_device
tx_9563,tx_16397,same_device
tx_9563,tx_18669,same_merchant
tx_9563,tx_12330,same_merchant
tx_9563,tx_19622,same_merchant
tx_9563,tx_14259,same_merchant
tx_9564,tx_13606,same_card
tx_9564,tx_14100,same_device
tx_9564,tx_14349,same_device
tx_9564,tx_14804,same_device
tx_9564,tx_18744,same_device
tx_9564,tx_18983,same_device
tx_9564,tx_19927,same_device
tx_9565,tx_10241,same_card
tx_9565,tx_16343,same_card
tx_9565,tx_11442,same_device
tx_9565,tx_13921,same_device
tx_9565,tx_17582,same_device
tx_9565,tx_18460,same_device
tx_9566,tx_18639,same_card
tx_9566,tx_12559,same_card
tx_9566,tx_17015,same_device
tx_9566,tx_13629,same_merchant
tx_9566,tx_10326,same_merchant
tx_9566,tx_13229,same_merchant
tx_9567,tx_14784,same_card
tx_9567,tx_18391,same_card
tx_9567,tx_15065,same_device
tx_9568,tx_12375,same_card
tx_9568,tx_11144,same_card
tx_9568,tx_11387,same_device
tx_9568,tx_13302,same_device
tx_9568,tx_16049,same_device
tx_9568,tx_18498,same_device
tx_9568,tx_11419,same_merchant
tx_9568,tx_13468,same_merchant
tx_9568,tx_11171,same_merchant
tx_9569,tx_15646,same_card
tx_9569,tx_17758,same_card
tx_9570,tx_15297,same_card
tx_9570,tx_9962,same_device
tx_9570,tx_10564,same_device
tx_9570,tx_11093,same_device
tx_9570,tx_13694,same_device
tx_9570,tx_14612,same_device
tx_9570,tx_17869,same_device
tx_9571,tx_10923,same_device
tx_9571,tx_11146,same_device
tx_9571,tx_14803,same_device
tx_9571,tx_19848,same_device
tx_9572,tx_10718,same_card
tx_9572,tx_11229,same_card
tx_9572,tx_11586,same_device
tx_9572,tx_12362,same_device
tx_9572,tx_13891,same_device
tx_9572,tx_15625,same_device
tx_9573,tx_12528,same_card
tx_9573,tx_14486,same_device
tx_9573,tx_14818,same_device
tx_9573,tx_14944,same_device
tx_9573,tx_17725,same_device
tx_9573,tx_19773,same_device
tx_9573,tx_14492,same_merchant
tx_9573,tx_11573,same_merchant
tx_9573,tx_14750,same_merchant
tx_9573,tx_16922,same_merchant
tx_9574,tx_14482,same_card
tx_9574,tx_11695,same_card
tx_9574,tx_11265,same_device
tx_9575,tx_12109,same_card
tx_9575,tx_16992,same_card
tx_9575,tx_18080,same_card
tx_9575,tx_11158,same_device
tx_9575,tx_12337,same_device
tx_9575,tx_16253,same_device
tx_9577,tx_11922,same_card
tx_9577,tx_12364,same_card
tx_9577,tx_15097,same_card
tx_9577,tx_11646,same_device
tx_9577,tx_12096,same_device
tx_9577,tx_15479,same_device
tx_9578,tx_17211,same_card
tx_9578,tx_18642,same_card
tx_9578,tx_9678,same_device
tx_9578,tx_13258,same_device
tx_9579,tx_17296,same_card
tx_9579,tx_16030,same_device
tx_9580,tx_18600,same_card
tx_9580,tx_15733,same_device
tx_9580,tx_14101,same_merchant
tx_9580,tx_18846,same_merchant
tx_9580,tx_15668,same_merchant
tx_9580,tx_15007,same_merchant
tx_9580,tx_19260,same_merchant
tx_9581,tx_14394,same_card
tx_9582,tx_13509,same_card
tx_9582,tx_9637,same_device
tx_9582,tx_11885,same_device
tx_9582,tx_17828,same_device
tx_9583,tx_11123,same_card
tx_9583,tx_10952,same_device
tx_9583,tx_12039,same_device
tx_9583,tx_16381,same_device
tx_9584,tx_12530,same_device
tx_9584,tx_16772,same_device
tx_9584,tx_17286,same_device
tx_9585,tx_11084,same_card
tx_9585,tx_18755,same_device
tx_9586,tx_10423,same_card
tx_9586,tx_14131,same_device
tx_9587,tx_10644,same_card
tx_9587,tx_12094,same_card
tx_9587,tx_18439,same_card
tx_9587,tx_14317,same_device
tx_9587,tx_11259,same_merchant
tx_9587,tx_15308,same_merchant
tx_9587,tx_16425,same_merchant
tx_9587,tx_19837,same_merchant
tx_9587,tx_10540,same_merchant
tx_9588,tx_15337,same_card
tx_9588,tx_10504,same_device
tx_9589,tx_17051,same_card
tx_9589,tx_10597,same_device
tx_9589,tx_11516,same_device
tx_9589,tx_11598,same_device
tx_9589,tx_12816,same_device
tx_9589,tx_16502,same_merchant
tx_9589,tx_18844,same_merchant
tx_9589,tx_12239,same_merchant
tx_9589,tx_15369,same_merchant
tx_9590,tx_12045,same_card
tx_9590,tx_12869,same_device
tx_9590,tx_16099,same_device
tx_9590,tx_18628,same_device
tx_9591,tx_16587,same_card
tx_9591,tx_15510,same_card
tx_9591,tx_15480,same_device
tx_9591,tx_16974,same_device
tx_9592,tx_11188,same_card
tx_9592,tx_10047,same_device
tx_9592,tx_12422,same_device
tx_9592,tx_12666,same_device
tx_9592,tx_15269,same_device
tx_9592,tx_18654,same_device
tx_9593,tx_10660,same_card
tx_9593,tx_12476,same_card
tx_9593,tx_11894,same_device
tx_9593,tx_12634,same_device
tx_9593,tx_13676,same_device
tx_9593,tx_15877,same_device
tx_9593,tx_19947,same_merchant
tx_9593,tx_17593,same_merchant
tx_9593,tx_16280,same_merchant
tx_9593,tx_11846,same_merchant
tx_9594,tx_10110,same_card
tx_9594,tx_16316,same_card
tx_9594,tx_11839,same_device
tx_9594,tx_12654,same_device
tx_9594,tx_15342,same_device
tx_9594,tx_16199,same_device
tx_9595,tx_13517,same_device
tx_9595,tx_17700,same_device
tx_9596,tx_18420,same_device
tx_9596,tx_13832,same_merchant
tx_9596,tx_19818,same_merchant
tx_9596,tx_13881,same_merchant
tx_9597,tx_9770,same_card
tx_9597,tx_12633,same_device
tx_9597,tx_17705,same_device
tx_9597,tx_18695,same_device
tx_9598,tx_14618,same_card
tx_9598,tx_16670,same_card
tx_9598,tx_10189,same_device
tx_9598,tx_10835,same_device
tx_9598,tx_13976,same_device
tx_9598,tx_19597,same_device
tx_9598,tx_19711,same_device
tx_9598,tx_18778,same_merchant
tx_9598,tx_16537,same_merchant
tx_9598,tx_12001,same_merchant
tx_9598,tx_18119,same_merchant
tx_9599,tx_10138,same_card
tx_9599,tx_16393,same_card
tx_9599,tx_19455,same_card
tx_9599,tx_14296,same_device
tx_9600,tx_10493,same_device
tx_9600,tx_11914,same_device
tx_9600,tx_12331,same_device
tx_9600,tx_15570,same_device
tx_9600,tx_19539,same_device
tx_9601,tx_12483,same_device
tx_9601,tx_19546,same_device
tx_9602,tx_11661,same_device
tx_9602,tx_18237,same_device
tx_9602,tx_16344,same_merchant
tx_9602,tx_19217,same_merchant
tx_9602,tx_12606,same_merchant
tx_9603,tx_10480,same_device
tx_9603,tx_17536,same_device
tx_9603,tx_17621,same_device
tx_9604,tx_14992,same_card
tx_9604,tx_10400,same_device
tx_9604,tx_13776,same_device
tx_9604,tx_16978,same_merchant
tx_9604,tx_10255,same_merchant
tx_9604,tx_19090,same_merchant
tx_9604,tx_18841,same_merchant
tx_9604,tx_15616,same_merchant
tx_9605,tx_10466,same_card
tx_9605,tx_12633,same_card
tx_9605,tx_10083,same_device
tx_9605,tx_15517,same_device
tx_9605,tx_18938,same_merchant
tx_9605,tx_10446,same_merchant
tx_9605,tx_11482,same_merchant
tx_9606,tx_13847,same_card
tx_9606,tx_16781,same_card
tx_9606,tx_18581,same_card
tx_9606,tx_19404,same_device
tx_9607,tx_15098,same_card
tx_9607,tx_19814,same_device
tx_9608,tx_15128,same_card
tx_9608,tx_12523,same_device
tx_9608,tx_18009,same_device
tx_9609,tx_10561,same_card
tx_9609,tx_19756,same_card
tx_9609,tx_10399,same_device
tx_9610,tx_10940,same_card
tx_9610,tx_14337,same_card
tx_9610,tx_16325,same_card
tx_9610,tx_10457,same_merchant
tx_9610,tx_10684,same_merchant
tx_9610,tx_11413,same_merchant
tx_9611,tx_14358,same_card
tx_9611,tx_11511,same_device
tx_9611,tx_12413,same_device
tx_9611,tx_14882,same_device
tx_9612,tx_16949,same_card
tx_9612,tx_11414,same_device
tx_9612,tx_13019,same_device
tx_9612,tx_13439,same_device
tx_9612,tx_16413,same_device
tx_9613,tx_12958,same_card
tx_9613,tx_18204,same_card
tx_9613,tx_10433,same_device
tx_9613,tx_10651,same_device
tx_9613,tx_12158,same_device
tx_9613,tx_14933,same_device
tx_9614,tx_12361,same_device
tx_9615,tx_11939,same_card
tx_9615,tx_10974,same_card
tx_9615,tx_10716,same_device
tx_9615,tx_16008,same_device
tx_9615,tx_19414,same_device
tx_9616,tx_11948,same_card
tx_9617,tx_12563,same_device
tx_9617,tx_14583,same_device
tx_9617,tx_15289,same_device
tx_9618,tx_13549,same_card
tx_9618,tx_13933,same_card
tx_9618,tx_11977,same_device
tx_9618,tx_13492,same_device
tx_9618,tx_15027,same_device
tx_9618,tx_18731,same_device
tx_9619,tx_10039,same_card
tx_9619,tx_17144,same_card
tx_9619,tx_16174,same_device
tx_9619,tx_16355,same_device
tx_9620,tx_13709,same_card
tx_9620,tx_14703,same_card
tx_9620,tx_13102,same_device
tx_9620,tx_13703,same_device
tx_9620,tx_13902,same_device
tx_9620,tx_16290,same_device
tx_9620,tx_19903,same_merchant
tx_9621,tx_9882,same_device
tx_9621,tx_10372,same_device
tx_9621,tx_18110,same_device
tx_9622,tx_10625,same_device
tx_9622,tx_11212,same_device
tx_9622,tx_13242,same_device
tx_9622,tx_16821,same_device
tx_9622,tx_17936,same_device
tx_9622,tx_15978,same_merchant
tx_9622,tx_15542,same_merchant
tx_9622,tx_14994,same_merchant
tx_9622,tx_12365,same_merchant
tx_9622,tx_14096,same_merchant
tx_9622,tx_17011,same_merchant
tx_9623,tx_12534,same_device
tx_9623,tx_14271,same_device
tx_9623,tx_15905,same_device
tx_9623,tx_18519,same_device
tx_9623,tx_19108,same_device
tx_9624,tx_16082,same_device
tx_9624,tx_17491,same_device
tx_9624,tx_18327,same_device
tx_9624,tx_18440,same_device
tx_9624,tx_14213,same_merchant
tx_9625,tx_12817,same_card
tx_9625,tx_10423,same_device
tx_9625,tx_11043,same_device
tx_9625,tx_16418,same_device
tx_9625,tx_19405,same_device
tx_9625,tx_19984,same_device
tx_9625,tx_19212,same_merchant
tx_9625,tx_18966,same_merchant
tx_9625,tx_13661,same_merchant
tx_9626,tx_13938,same_card
tx_9626,tx_17649,same_card
tx_9626,tx_13873,same_device
tx_9626,tx_15160,same_device
tx_9627,tx_12627,same_card
tx_9627,tx_10242,same_device
tx_9627,tx_17361,same_device
tx_9627,tx_17905,same_device
tx_9627,tx_19701,same_device
tx_9627,tx_19035,same_merchant
tx_9627,tx_13931,same_merchant
tx_9627,tx_14672,same_merchant
tx_9628,tx_18749,same_card
tx_9628,tx_14374,same_device
tx_9628,tx_18325,same_device
tx_9628,tx_10534,same_merchant
tx_9628,tx_18759,same_merchant
tx_9628,tx_12815,same_merchant
tx_9629,tx_19949,same_card
tx_9629,tx_10054,same_device
tx_9629,tx_15633,same_device
tx_9630,tx_19020,same_card
tx_9630,tx_12826,same_device
tx_9631,tx_11242,same_device
tx_9631,tx_11249,same_device
tx_9631,tx_12959,same_device
tx_9631,tx_19724,same_device
tx_9632,tx_11697,same_card
tx_9632,tx_12689,same_card
tx_9632,tx_12795,same_card
tx_9632,tx_18079,same_card
tx_9632,tx_11324,same_device
tx_9632,tx_13669,same_device
tx_9632,tx_16219,same_device
tx_9633,tx_9899,same_card
tx_9633,tx_17576,same_card
tx_9633,tx_19318,same_card
tx_9633,tx_12819,same_device
tx_9633,tx_17921,same_device
tx_9634,tx_10170,same_device
tx_9634,tx_17997,same_device
tx_9635,tx_10099,same_card
tx_9635,tx_12518,same_device
tx_9635,tx_15044,same_device
tx_9635,tx_15049,same_device
tx_9635,tx_18523,same_device
tx_9635,tx_19955,same_device
tx_9636,tx_10148,same_card
tx_9636,tx_11014,same_device
tx_9637,tx_10090,same_card
tx_9637,tx_11885,same_device
tx_9637,tx_17828,same_device
tx_9638,tx_15443,same_card
tx_9638,tx_19954,same_card
tx_9638,tx_15150,same_device
tx_9638,tx_17672,same_device
tx_9638,tx_18044,same_device
tx_9639,tx_16210,same_card
tx_9639,tx_18337,same_card
tx_9639,tx_12059,same_device
tx_9639,tx_12989,same_device
tx_9640,tx_17277,same_card
tx_9640,tx_17859,same_device
tx_9640,tx_19133,same_device
tx_9640,tx_19511,same_device
tx_9641,tx_11316,same_device
tx_9641,tx_11985,same_device
tx_9641,tx_12850,same_device
tx_9641,tx_15401,same_device
tx_9641,tx_16167,same_device
tx_9642,tx_18239,same_card
tx_9642,tx_11297,same_device
tx_9642,tx_12456,same_device
tx_9642,tx_12613,same_device
tx_9642,tx_16390,same_device
tx_9642,tx_16506,same_device
tx_9642,tx_17878,same_device
tx_9642,tx_19398,same_device
tx_9643,tx_11710,same_card
tx_9643,tx_11512,same_device
tx_9643,tx_13100,same_device
tx_9643,tx_13896,same_device
tx_9643,tx_18558,same_device
tx_9644,tx_10844,same_card
tx_9644,tx_14241,same_card
tx_9644,tx_12385,same_device
tx_9644,tx_14575,same_device
tx_9644,tx_15128,same_device
tx_9644,tx_15294,same_device
tx_9644,tx_15830,same_device
tx_9644,tx_18907,same_device
tx_9645,tx_12561,same_card
