tx_id,card_id,device_id,merchant_id,amount,timestamp,merchant_category,is_high_risk_merchant,location_distance_km,label
tx_18159,card_945,dev_2015,m_608,108.75,2024-01-01T09:06:10,travel,0,16.38,0
tx_18160,card_1237,dev_2632,m_550,62.13,2024-01-03T01:36:27,health,0,2.89,0
tx_18161,card_2305,dev_2934,m_754,2.16,2024-01-02T03:27:52,food,0,40.57,0
tx_18162,card_2041,dev_2961,m_47,360.12,2024-01-02T15:39:36,electronics,0,2.61,0
tx_18163,card_822,dev_1372,m_790,15.24,2024-01-02T04:16:20,health,0,38.18,0
tx_18164,card_3414,dev_2873,m_582,11.71,2024-01-03T04:20:20,food,0,12.29,0
tx_18165,card_3031,dev_2024,m_644,14.6,2024-01-01T15:46:15,health,0,20.2,0
tx_18166,card_2901,dev_3017,m_355,68.45,2024-01-01T08:39:20,grocery,0,18.36,0
tx_18167,card_330,dev_732,m_614,27.95,2024-01-01T09:00:11,travel,0,27.37,0
tx_18168,card_2785,dev_2543,m_132,1421.0132186488065,2024-01-01T00:17:17,travel,1,4.43,1
tx_18169,card_278,dev_959,m_214,75.89,2024-01-01T16:59:56,health,0,29.6,0
tx_18170,card_59,dev_3048,m_292,5.26,2024-01-05T00:29:13,utilities,0,14.41,0
tx_18171,card_3618,dev_1942,m_273,20.81,2024-01-01T20:10:50,grocery,0,3.31,0
tx_18172,card_2711,dev_2262,m_329,44.22,2024-01-01T09:37:00,grocery,0,5.22,0
tx_18173,card_3784,dev_2965,m_483,51.81,2024-01-01T05:39:43,entertainment,0,34.0,0
tx_18174,card_2465,dev_2615,m_80,156.67,2024-01-01T02:48:43,electronics,0,15.43,0
tx_18175,card_2473,dev_636,m_551,5.27,2024-01-01T00:42:00,travel,0,10.14,0
tx_18176,card_1685,dev_2374,m_432,24.31,2024-01-02T13:26:58,entertainment,0,17.48,0
tx_18177,card_2552,dev_981,m_559,30.4,2024-01-06T01:50:19,travel,0,13.42,0
tx_18178,card_2297,dev_918,m_89,27.35,2024-01-02T15:16:52,food,0,12.79,0
tx_18179,card_2247,dev_56,m_704,24.63,2024-01-01T05:08:12,grocery,0,4.43,0
tx_18180,card_2925,dev_2806,m_223,8.29,2024-01-01T10:51:35,food,0,5.12,0
tx_18181,card_2302,dev_809,m_240,2.16,2024-01-01T13:32:48,fashion,0,12.69,0
tx_18182,card_3070,dev_1867,m_765,190.21,2024-01-01T10:40:03,food,0,1.27,0
tx_18183,card_3867,dev_2879,m_414,94.01,2024-01-01T09:01:59,electronics,0,6.67,0
tx_18184,card_3858,dev_255,m_290,29.02,2024-01-02T13:19:02,health,0,2.68,0
tx_18185,card_2757,dev_1695,m_78,3.92,2024-01-01T04:35:23,entertainment,0,20.57,0
tx_18186,card_3625,dev_1494,m_430,14.1,2024-01-01T14:56:53,electronics,0,2.33,0
tx_18187,card_2949,dev_1308,m_548,28.73,2024-01-01T08:35:40,electronics,0,21.16,0
tx_18188,card_2642,dev_306,m_11,23.18,2024-01-01T12:24:01,fashion,0,17.94,0
tx_18189,card_2864,dev_2496,m_616,32.37,2024-01-02T01:15:30,entertainment,0,9.16,0
tx_18190,card_2709,dev_619,m_592,52.87,2024-01-01T09:55:21,travel,0,0.41,0
tx_18191,card_966,dev_260,m_760,3.55,2024-01-02T10:43:41,health,0,2.0,0
tx_18192,card_3044,dev_2066,m_593,45.66,2024-01-02T12:57:41,utilities,0,18.56,0
tx_18193,card_2923,dev_2771,m_535,22.19,2024-01-01T03:06:15,food,0,4.34,0
tx_18194,card_2638,dev_2660,m_150,45.79,2024-01-03T21:44:22,grocery,0,12.02,0
tx_18195,card_263,dev_3254,m_39,36.01,2024-01-01T14:40:29,electronics,0,34.05,0
tx_18196,card_1969,dev_648,m_235,14.48,2024-01-01T13:10:35,travel,0,30.34,0
tx_18197,card_580,dev_2678,m_688,9.04,2024-01-01T20:20:43,health,0,4.68,0
tx_18198,card_1228,dev_3032,m_450,65.12,2024-01-01T11:34:52,food,0,31.74,0
tx_18199,card_3280,dev_141,m_92,37.54,2024-01-01T09:43:54,entertainment,0,11.24,0
tx_18200,card_1095,dev_506,m_6,104.48,2024-01-05T11:50:25,food,0,9.7,0
tx_18201,card_1257,dev_3119,m_275,47.3,2024-01-01T14:15:27,entertainment,0,1.58,0
tx_18202,card_620,dev_1389,m_254,134.19,2024-01-03T09:52:52,health,0,7.53,0
tx_18203,card_1194,dev_567,m_273,114.6,2024-01-01T16:11:56,entertainment,0,15.12,0
tx_18204,card_377,dev_3307,m_507,20.38,2024-01-04T06:35:43,utilities,0,12.7,0
tx_18205,card_2248,dev_1076,m_486,33.51,2024-01-01T14:24:17,health,0,14.73,0
tx_18206,card_177,dev_636,m_220,6.72,2024-01-01T07:08:02,travel,0,12.71,0
tx_18207,card_2622,dev_777,m_83,71.79,2024-01-02T13:55:45,grocery,0,5.28,0
tx_18208,card_2469,dev_269,m_383,72.09,2024-01-01T03:18:24,health,0,24.93,0
tx_18209,card_3738,dev_280,m_611,9.08,2024-01-01T04:29:11,electronics,1,9.41,0
tx_18210,card_2626,dev_983,m_756,125.53,2024-01-01T09:41:01,health,0,18.22,0
tx_18211,card_3150,dev_2367,m_720,217.16,2024-01-01T05:39:57,travel,0,11.1,0
tx_18212,card_982,dev_1270,m_92,7.87,2024-01-02T08:23:52,grocery,0,9.96,0
tx_18213,card_2742,dev_3061,m_156,45.64,2024-01-01T19:41:57,entertainment,0,14.28,0
tx_18214,card_591,dev_1426,m_47,62.95,2024-01-02T21:40:26,utilities,0,11.14,0
tx_18215,card_2485,dev_2813,m_399,24.63,2024-01-01T09:12:40,food,0,20.35,0
tx_18216,card_435,dev_229,m_385,1.24,2024-01-01T21:57:18,travel,0,17.17,0
tx_18217,card_2295,dev_1201,m_288,21.17,2024-01-02T09:37:26,electronics,0,9.48,0
tx_18218,card_1919,dev_3249,m_479,115.83,2024-01-01T09:46:01,fashion,0,12.57,0
tx_18219,card_3415,dev_2756,m_552,20.56,2024-01-01T00:52:51,fashion,0,13.77,0
tx_18220,card_358,dev_2825,m_480,45.47,2024-01-03T01:50:46,fashion,0,27.13,0
tx_18221,card_2595,dev_2184,m_448,11.8,2024-01-01T11:45:37,travel,0,7.64,0
tx_18222,card_1708,dev_513,m_741,24.11,2024-01-06T06:47:33,grocery,0,25.14,0
tx_18223,card_1234,dev_696,m_786,70.69,2024-01-03T15:09:24,health,0,0.62,0
tx_18224,card_1503,dev_3248,m_726,1.44,2024-01-01T05:34:36,electronics,1,15.59,0
tx_18225,card_382,dev_2820,m_316,71.18,2024-01-01T20:33:47,electronics,1,30.1,0
tx_18226,card_119,dev_2159,m_744,52.2,2024-01-03T16:43:17,travel,0,9.82,0
tx_18227,card_2426,dev_2602,m_183,26.58,2024-01-01T01:13:11,food,0,34.38,0
tx_18228,card_193,dev_1584,m_352,38.35,2024-01-04T17:12:40,electronics,1,10.01,0
tx_18229,card_1693,dev_2283,m_164,29.37,2024-01-01T10:18:07,utilities,0,14.85,0
tx_18230,card_3670,dev_486,m_327,122.6,2024-01-04T15:06:42,travel,0,28.57,0
tx_18231,card_3404,dev_2068,m_526,48.77,2024-01-01T01:55:15,grocery,0,14.02,0
tx_18232,card_172,dev_1269,m_623,2.52,2024-01-02T11:37:48,fashion,0,18.87,0
tx_18233,card_3856,dev_100,m_373,254.36,2024-01-01T02:08:16,entertainment,0,8.09,0
tx_18234,card_1715,dev_2309,m_24,18.81,2024-01-02T22:38:40,utilities,0,30.25,0
tx_18235,card_3453,dev_176,m_518,2.98,2024-01-03T12:42:18,entertainment,0,20.48,0
tx_18236,card_2634,dev_2636,m_600,8.83,2024-01-01T05:45:35,utilities,0,4.87,0
tx_18237,card_2695,dev_356,m_486,101.85,2024-01-01T07:27:07,grocery,0,13.4,0
tx_18238,card_3745,dev_1061,m_128,9.21,2024-01-01T12:39:35,grocery,0,36.2,0
tx_18239,card_3111,dev_1158,m_490,98.62,2024-01-02T08:54:29,food,0,5.74,0
tx_18240,card_3439,dev_89,m_536,4.64,2024-01-01T14:52:18,health,0,7.99,0
tx_18241,card_2289,dev_2224,m_451,4.81,2024-01-01T01:11:27,utilities,0,5.5,0
tx_18242,card_3803,dev_519,m_395,21.92,2024-01-03T19:03:32,food,0,20.44,0
tx_18243,card_659,dev_677,m_766,85.57,2024-01-02T15:07:28,entertainment,0,12.12,0
tx_18244,card_1210,dev_473,m_238,1068.577980875845,2024-01-01T10:55:44,food,1,11.28,1
tx_18245,card_2780,dev_786,m_329,46.3,2024-01-04T02:13:48,grocery,0,15.01,0
tx_18246,card_3529,dev_716,m_699,177.09,2024-01-03T06:41:37,electronics,1,3.94,0
tx_18247,card_1967,dev_3064,m_488,138.76,2024-01-01T12:10:35,grocery,0,4.12,0
tx_18248,card_115,dev_581,m_244,95.8,2024-01-02T03:52:21,food,0,21.59,0
tx_18249,card_1301,dev_2222,m_142,40.39,2024-01-02T04:07:07,food,0,1.75,0
tx_18250,card_1354,dev_3295,m_24,84.62,2024-01-01T03:05:19,fashion,0,12.26,0
tx_18251,card_712,dev_1918,m_317,3.37,2024-01-01T10:02:29,electronics,0,6.12,0
tx_18252,card_3409,dev_3211,m_378,150.12,2024-01-01T20:29:58,health,0,1.01,0
tx_18253,card_3675,dev_218,m_520,60.74,2024-01-01T08:06:35,food,0,13.59,0
tx_18254,card_685,dev_2078,m_402,7.07,2024-01-05T16:15:13,grocery,0,1.8,0
tx_18255,card_1080,dev_392,m_389,110.68,2024-01-02T14:53:47,electronics,0,2.07,0
tx_18256,card_1399,dev_3437,m_286,228.54,2024-01-01T01:47:12,food,0,3.32,0
tx_18257,card_3312,dev_2921,m_311,53.75,2024-01-01T00:55:49,electronics,0,8.33,0
tx_18258,card_2653,dev_2888,m_515,10.35,2024-01-02T05:09:49,travel,0,4.6,0
tx_18259,card_3377,dev_1417,m_680,161.0,2024-01-01T07:03:26,utilities,0,8.94,0
tx_18260,card_1853,dev_2986,m_293,130.94,2024-01-03T13:31:51,fashion,0,34.22,0
tx_18261,card_2564,dev_1208,m_740,19.56,2024-01-02T15:31:44,food,0,0.58,0
tx_18262,card_802,dev_944,m_57,13.13,2024-01-01T23:21:23,entertainment,0,18.44,0
tx_18263,card_3344,dev_65,m_222,244.64,2024-01-02T20:56:59,grocery,0,11.27,0
tx_18264,card_2729,dev_2724,m_718,1.24,2024-01-01T13:10:00,utilities,0,17.7,0
tx_18265,card_2242,dev_3184,m_83,18.43,2024-01-07T11:16:41,electronics,0,0.32,0
tx_18266,card_2103,dev_1432,m_241,13.39,2024-01-01T06:42:34,utilities,0,9.29,0
tx_18267,card_13,dev_1760,m_128,131.79,2024-01-01T02:47:41,travel,0,12.0,0
tx_18268,card_3433,dev_2192,m_679,245.6,2024-01-03T01:50:17,grocery,0,0.32,0
tx_18269,card_3005,dev_3068,m_610,43.25,2024-01-01T14:37:37,entertainment,0,22.14,0
tx_18270,card_2507,dev_258,m_583,262.57,2024-01-01T00:51:02,entertainment,0,10.39,0
tx_18271,card_3168,dev_983,m_453,27.66,2024-01-01T12:11:42,food,0,3.64,0
tx_18272,card_975,dev_875,m_68,59.87,2024-01-03T09:04:23,travel,0,8.35,0
tx_18273,card_3418,dev_2518,m_209,19.92,2024-01-02T16:32:55,fashion,0,3.46,0
tx_18274,card_3035,dev_1445,m_344,19.36,2024-01-01T01:49:07,fashion,0,1.8,0
tx_18275,card_3177,dev_2258,m_349,29.73,2024-01-01T13:29:09,grocery,0,25.05,0
tx_18276,card_3504,dev_640,m_140,56.74,2024-01-01T07:18:50,grocery,0,3.49,0
tx_18277,card_2615,dev_2176,m_18,2.18,2024-01-02T00:42:37,utilities,0,18.98,0
tx_18278,card_778,dev_2228,m_723,103.84,2024-01-02T07:11:43,entertainment,0,42.77,0
tx_18279,card_3094,dev_2031,m_690,1.59,2024-01-03T10:25:36,travel,0,12.73,0
tx_18280,card_1513,dev_267,m_217,49.0,2024-01-01T09:07:46,travel,0,19.8,0
tx_18281,card_3043,dev_1146,m_405,52.67,2024-01-01T04:59:36,utilities,0,14.14,0
tx_18282,card_311,dev_2237,m_193,31.65,2024-01-02T03:03:42,utilities,0,6.31,0
tx_18283,card_3598,dev_2433,m_101,17.65,2024-01-01T01:47:06,entertainment,0,23.49,0
tx_18284,card_1780,dev_464,m_644,29.49,2024-01-02T07:36:33,travel,1,15.3,0
tx_18285,card_2990,dev_1086,m_41,66.43,2024-01-01T16:59:30,health,0,6.58,0
tx_18286,card_2415,dev_2074,m_231,213.38,2024-01-03T03:34:44,entertainment,0,31.9,0
tx_18287,card_74,dev_22,m_460,19.52,2024-01-03T12:40:37,health,0,34.41,0
tx_18288,card_3228,dev_309,m_703,135.76,2024-01-02T08:31:13,fashion,0,10.84,0
tx_18289,card_2585,dev_245,m_102,17.51,2024-01-01T05:01:19,grocery,0,5.67,0
tx_18290,card_2300,dev_2970,m_750,85.43,2024-01-04T05:05:35,food,0,21.05,0
tx_18291,card_3176,dev_449,m_451,42.2,2024-01-01T18:30:41,food,0,22.69,0
tx_18292,card_1265,dev_3409,m_621,152.02090658333674,2024-01-01T04:01:45,fashion,1,2.64,1
tx_18293,card_831,dev_717,m_97,17.74,2024-01-02T00:02:35,utilities,0,27.59,0
tx_18294,card_1472,dev_907,m_666,14.1,2024-01-01T16:06:09,food,0,13.89,0
tx_18295,card_3480,dev_2525,m_475,23.21,2024-01-01T13:59:18,utilities,0,5.6,0
tx_18296,card_827,dev_416,m_506,84.36,2024-01-02T01:51:46,utilities,0,5.39,0
tx_18297,card_537,dev_3347,m_559,152.76,2024-01-01T00:11:27,fashion,0,2.57,0
tx_18298,card_409,dev_3259,m_189,79.59,2024-01-03T21:47:13,travel,0,2.19,0
tx_18299,card_94,dev_2625,m_686,17.22,2024-01-01T09:01:28,grocery,0,1.73,0
tx_18300,card_134,dev_551,m_320,36.01,2024-01-01T17:52:43,food,0,12.56,0
tx_18301,card_2023,dev_3437,m_725,37.51,2024-01-02T08:55:16,utilities,0,9.25,0
tx_18302,card_3508,dev_2210,m_85,8.16,2024-01-01T09:34:04,food,0,10.33,0
tx_18303,card_1407,dev_156,m_654,142.93,2024-01-03T04:46:11,grocery,0,5.62,0
tx_18304,card_757,dev_595,m_574,23.71,2024-01-01T06:24:16,health,0,9.2,0
tx_18305,card_3904,dev_3057,m_273,5.15,2024-01-01T03:26:04,grocery,0,10.09,0
tx_18306,card_3998,dev_2748,m_543,14.48,2024-01-01T00:11:48,health,0,6.28,0
tx_18307,card_1523,dev_2642,m_499,57.95,2024-01-03T21:47:42,entertainment,0,2.08,0
tx_18308,card_3562,dev_558,m_234,30.83,2024-01-01T14:06:07,utilities,0,10.84,0
tx_18309,card_332,dev_2573,m_574,89.04,2024-01-02T05:21:14,grocery,0,16.46,0
tx_18310,card_2898,dev_3416,m_163,82.52,2024-01-02T04:09:12,fashion,0,11.09,0
tx_18311,card_1273,dev_742,m_113,68.04,2024-01-01T17:55:34,entertainment,0,32.04,0
tx_18312,card_2397,dev_571,m_545,13.85,2024-01-01T05:53:22,entertainment,0,2.11,0
tx_18313,card_297,dev_1587,m_739,132.05,2024-01-01T07:29:46,food,0,4.44,0
tx_18314,card_3850,dev_2905,m_285,3.17,2024-01-01T13:15:26,entertainment,0,0.94,0
tx_18315,card_2011,dev_1918,m_665,18.28,2024-01-01T18:53:37,travel,0,23.26,0
tx_18316,card_2545,dev_1704,m_626,51.25,2024-01-02T10:10:11,food,0,14.59,0
tx_18317,card_2529,dev_2751,m_154,1.0,2024-01-01T00:02:59,grocery,0,18.94,0
tx_18318,card_1416,dev_1510,m_82,227.52,2024-01-01T07:21:47,utilities,0,19.71,0
tx_18319,card_3034,dev_2662,m_476,52.28,2024-01-01T14:56:50,grocery,0,8.79,0
tx_18320,card_3237,dev_1028,m_363,7.43,2024-01-01T02:02:23,food,0,5.47,0
tx_18321,card_3017,dev_3030,m_236,34.34,2024-01-02T07:58:29,grocery,0,10.68,0
tx_18322,card_1185,dev_897,m_256,153.99,2024-01-03T01:38:11,entertainment,0,0.4,0
tx_18323,card_2274,dev_457,m_370,157.18,2024-01-02T03:37:21,travel,0,18.9,0
tx_18324,card_2115,dev_1926,m_299,130.55,2024-01-01T02:14:06,entertainment,0,3.79,0
tx_18325,card_903,dev_979,m_689,105.62,2024-01-01T12:36:12,health,0,2.9,0
tx_18326,card_3713,dev_844,m_114,129.59,2024-01-01T06:25:19,entertainment,0,9.53,0
tx_18327,card_2583,dev_46,m_146,111.96,2024-01-02T17:43:06,grocery,0,35.6,0
tx_18328,card_931,dev_82,m_51,23.54,2024-01-02T19:40:47,electronics,0,22.91,0
tx_18329,card_3261,dev_30,m_227,12.83,2024-01-01T07:21:46,electronics,1,17.74,0
tx_18330,card_2633,dev_1227,m_12,35.64,2024-01-01T09:03:57,health,0,4.22,0
tx_18331,card_1410,dev_1530,m_584,42.97,2024-01-01T04:08:51,health,0,11.35,0
tx_18332,card_2201,dev_3246,m_447,11.49,2024-01-01T00:42:53,travel,1,3.8,0
tx_18333,card_1705,dev_880,m_258,9.52,2024-01-03T12:20:47,entertainment,0,1.01,0
tx_18334,card_3028,dev_3015,m_294,13.34,2024-01-01T01:38:15,food,0,13.99,0
tx_18335,card_3846,dev_243,m_341,3.83,2024-01-02T09:32:03,food,0,0.92,0
tx_18336,card_1233,dev_1068,m_770,48.86,2024-01-01T01:24:31,health,0,3.38,0
tx_18337,card_3983,dev_1378,m_363,26.25,2024-01-01T10:50:04,grocery,0,4.42,0
tx_18338,card_3247,dev_2108,m_151,103.89,2024-01-02T07:53:54,food,0,0.89,0
tx_18339,card_2271,dev_595,m_540,104.76,2024-01-01T10:57:32,electronics,0,5.41,0
tx_18340,card_328,dev_954,m_468,13.657725343312428,2024-01-01T09:25:15,electronics,1,19.49,1
tx_18341,card_1339,dev_2802,m_527,8.12,2024-01-01T19:28:27,grocery,0,6.61,0
tx_18342,card_2009,dev_924,m_146,94.77,2024-01-02T08:17:13,health,0,14.33,0
tx_18343,card_499,dev_1259,m_389,2.03,2024-01-02T16:47:36,food,0,16.67,0
tx_18344,card_1428,dev_1405,m_301,70.06,2024-01-01T18:01:22,travel,0,18.26,0
tx_18345,card_1780,dev_3337,m_532,18.43,2024-01-01T09:46:28,fashion,0,1.81,0
tx_18346,card_879,dev_3116,m_646,182.99,2024-01-01T01:36:12,health,0,15.76,0
tx_18347,card_725,dev_215,m_214,139.3,2024-01-01T02:16:41,travel,0,18.84,0
tx_18348,card_913,dev_3130,m_158,211.29,2024-01-01T00:42:08,travel,0,4.47,0
tx_18349,card_1278,dev_2496,m_267,3.15,2024-01-04T08:16:02,food,0,1.3,0
tx_18350,card_3590,dev_575,m_488,76.31,2024-01-01T16:54:36,entertainment,0,5.98,0
tx_18351,card_116,dev_655,m_388,23.14,2024-01-01T07:36:19,utilities,0,9.71,0
tx_18352,card_1404,dev_2251,m_331,57.76,2024-01-02T13:33:41,travel,0,0.18,0
tx_18353,card_2292,dev_206,m_169,63.23,2024-01-01T03:11:41,food,0,38.88,0
tx_18354,card_2953,dev_2976,m_253,105.83,2024-01-02T19:31:37,electronics,1,15.21,0
tx_18355,card_407,dev_2065,m_362,41.68,2024-01-01T02:41:15,entertainment,0,7.66,0
tx_18356,card_2952,dev_2196,m_747,86.46,2024-01-01T08:56:44,grocery,0,10.06,0
tx_18357,card_3349,dev_1334,m_764,32.88,2024-01-02T13:24:25,electronics,0,2.85,0
tx_18358,card_2700,dev_2114,m_534,60.83,2024-01-01T09:07:16,travel,0,8.78,0
tx_18359,card_1999,dev_2604,m_792,86.26,2024-01-01T04:26:51,entertainment,0,0.22,0
tx_18360,card_3700,dev_2368,m_47,17.19,2024-01-02T10:52:57,entertainment,0,13.48,0
tx_18361,card_2689,dev_1147,m_509,20.15,2024-01-01T00:13:58,electronics,0,8.76,0
tx_18362,card_3869,dev_2626,m_795,23.23,2024-01-04T13:45:25,electronics,0,7.44,0
tx_18363,card_3386,dev_590,m_303,93.36,2024-01-01T11:11:19,grocery,0,5.06,0
tx_18364,card_1664,dev_613,m_73,145.79,2024-01-01T01:20:37,entertainment,0,4.73,0
tx_18365,card_3971,dev_1675,m_97,18.74,2024-01-01T17:29:16,food,0,27.63,0
tx_18366,card_887,dev_1438,m_266,39.87,2024-01-01T10:17:41,health,0,25.0,0
tx_18367,card_774,dev_3261,m_741,4.82,2024-01-01T21:43:02,food,0,23.46,0
tx_18368,card_1933,dev_240,m_172,74.42,2024-01-01T01:53:38,utilities,0,21.31,0
tx_18369,card_1319,dev_1421,m_773,107.01,2024-01-01T01:01:15,fashion,0,13.54,0
tx_18370,card_782,dev_1191,m_645,71.72,2024-01-02T14:15:59,electronics,0,19.08,0
tx_18371,card_469,dev_2648,m_361,18.48,2024-01-01T08:54:50,health,0,28.92,0
tx_18372,card_1861,dev_2720,m_113,41.78,2024-01-01T03:55:57,grocery,0,16.71,0
tx_18373,card_3060,dev_1843,m_257,16.33,2024-01-01T15:52:27,travel,0,9.16,0
tx_18374,card_2710,dev_2644,m_193,109.46,2024-01-01T06:39:28,fashion,0,13.38,0
tx_18375,card_1696,dev_1477,m_139,9.19,2024-01-03T20:53:19,utilities,0,16.94,0
tx_18376,card_2878,dev_430,m_654,60.18,2024-01-01T02:39:05,entertainment,0,11.59,0
tx_18377,card_435,dev_2430,m_0,131.25,2024-01-01T06:49:24,travel,0,11.8,0
tx_18378,card_1834,dev_1139,m_324,98.64,2024-01-01T05:19:52,health,0,17.7,0
tx_18379,card_1127,dev_1528,m_421,21.06,2024-01-01T02:02:15,utilities,0,6.8,0
tx_18380,card_3508,dev_2381,m_666,48.26,2024-01-01T04:32:21,travel,0,14.34,0
tx_18381,card_72,dev_1998,m_439,25.51,2024-01-02T05:21:06,food,0,28.49,0
tx_18382,card_929,dev_1945,m_706,16.35,2024-01-03T11:44:40,food,0,23.27,0
tx_18383,card_1701,dev_1181,m_792,17.95,2024-01-02T06:06:42,food,0,5.64,0
tx_18384,card_1530,dev_3095,m_236,1.92,2024-01-01T08:24:25,health,0,3.41,0
tx_18385,card_459,dev_740,m_100,34.27,2024-01-01T10:40:25,entertainment,0,8.27,0
tx_18386,card_1614,dev_999,m_54,238.33,2024-01-01T06:42:57,health,0,1.14,0
tx_18387,card_245,dev_2657,m_59,24.46,2024-01-01T05:27:34,utilities,0,26.39,0
tx_18388,card_2172,dev_844,m_21,60.21,2024-01-01T09:44:36,entertainment,0,1.91,0
tx_18389,card_703,dev_3159,m_769,22.75,2024-01-01T15:06:23,fashion,0,0.08,0
tx_18390,card_888,dev_611,m_245,21.48,2024-01-04T12:32:01,electronics,1,17.0,0
tx_18391,card_1653,dev_1470,m_704,31.39,2024-01-01T17:45:26,utilities,0,9.28,0
tx_18392,card_3860,dev_2036,m_288,81.18,2024-01-03T03:06:27,health,0,22.22,0
tx_18393,card_1082,dev_2797,m_298,23.04,2024-01-02T04:39:08,food,0,0.25,0
tx_18394,card_1621,dev_1611,m_502,50.3,2024-01-01T15:59:45,food,0,9.89,0
tx_18395,card_1334,dev_588,m_101,91.13,2024-01-01T03:38:15,fashion,0,1.13,0
tx_18396,card_65,dev_2131,m_253,27.47,2024-01-01T18:44:53,entertainment,0,28.51,0
tx_18397,card_189,dev_683,m_519,76.13,2024-01-01T01:20:42,health,0,9.97,0
tx_18398,card_3296,dev_1144,m_799,38.25,2024-01-01T07:17:50,grocery,0,3.92,0
tx_18399,card_2529,dev_867,m_783,11.28,2024-01-01T07:10:08,food,0,7.75,0
tx_18400,card_1091,dev_2511,m_707,282.1541304087666,2024-01-04T15:19:28,fashion,1,12.13,1
tx_18401,card_1145,dev_1947,m_613,28.92,2024-01-01T12:30:23,food,0,19.33,0
tx_18402,card_1490,dev_896,m_635,10.01,2024-01-01T04:12:11,utilities,0,6.09,0
tx_18403,card_3554,dev_1595,m_167,67.29,2024-01-01T21:26:26,electronics,0,12.72,0
tx_18404,card_1192,dev_612,m_721,228.37,2024-01-01T03:13:43,fashion,0,4.68,0
tx_18405,card_546,dev_3404,m_423,14.8,2024-01-03T20:52:17,health,0,9.74,0
tx_18406,card_3462,dev_332,m_538,37.94,2024-01-01T10:14:27,travel,0,5.44,0
tx_18407,card_3008,dev_1956,m_62,232.42,2024-01-01T08:41:48,electronics,0,7.87,0
tx_18408,card_267,dev_2388,m_94,228.48,2024-01-01T09:37:08,fashion,0,4.86,0
tx_18409,card_1586,dev_1799,m_224,31.85,2024-01-01T06:29:09,travel,0,3.37,0
tx_18410,card_492,dev_2875,m_754,71.63,2024-01-01T06:34:45,health,0,9.95,0
tx_18411,card_2659,dev_3152,m_458,20.17,2024-01-02T09:36:48,utilities,0,9.98,0
tx_18412,card_2415,dev_1134,m_68,116.92,2024-01-01T21:24:22,entertainment,0,8.44,0
tx_18413,card_1086,dev_1992,m_490,92.57,2024-01-01T08:19:55,travel,1,25.44,0
tx_18414,card_1147,dev_1399,m_230,24.43,2024-01-01T04:12:24,food,0,6.7,0
tx_18415,card_3990,dev_1812,m_748,23.23,2024-01-01T11:13:18,fashion,0,2.14,0
tx_18416,card_2411,dev_3214,m_467,17.7,2024-01-01T02:33:53,electronics,0,21.75,0
tx_18417,card_563,dev_1884,m_408,24.54,2024-01-01T06:29:08,travel,0,5.99,0
tx_18418,card_1119,dev_1002,m_589,20.13,2024-01-02T23:30:44,fashion,0,11.4,0
tx_18419,card_2697,dev_204,m_771,74.11,2024-01-01T04:01:26,fashion,0,6.23,0
tx_18420,card_904,dev_158,m_39,3.73,2024-01-01T07:05:13,health,0,10.44,0
tx_18421,card_2414,dev_2173,m_177,39.76,2024-01-02T06:54:07,food,0,12.21,0
tx_18422,card_2902,dev_885,m_654,42.99,2024-01-01T13:01:56,electronics,0,33.97,0
tx_18423,card_2009,dev_3091,m_209,2.27,2024-01-02T03:23:56,utilities,0,20.6,0
tx_18424,card_3537,dev_1715,m_226,196.42,2024-01-01T13:09:27,travel,1,3.48,0
tx_18425,card_2062,dev_1858,m_567,132.64,2024-01-03T15:31:22,electronics,0,3.58,0
tx_18426,card_581,dev_1569,m_658,100.64,2024-01-01T02:41:54,health,0,5.5,0
tx_18427,card_1793,dev_900,m_336,107.75,2024-01-02T09:21:13,electronics,0,39.49,0
tx_18428,card_1446,dev_3460,m_702,95.7,2024-01-03T00:34:51,health,0,27.67,0
tx_18429,card_869,dev_1224,m_307,4.23,2024-01-01T14:06:40,fashion,0,3.06,0
tx_18430,card_2143,dev_1405,m_2,1.84,2024-01-03T11:15:05,grocery,0,24.98,0
tx_18431,card_2540,dev_1204,m_459,25.16,2024-01-01T14:22:43,entertainment,0,10.59,0
tx_18432,card_1870,dev_3103,m_681,8.02,2024-01-01T04:47:07,travel,0,0.27,0
tx_18433,card_3493,dev_2651,m_408,54.95,2024-01-01T09:13:03,electronics,0,5.76,0
tx_18434,card_1685,dev_631,m_748,107.1,2024-01-01T21:59:28,grocery,0,4.59,0
tx_18435,card_2230,dev_1822,m_587,18.54,2024-01-06T16:54:43,travel,0,10.18,0
tx_18436,card_2210,dev_1569,m_237,34.11,2024-01-01T10:40:06,fashion,0,16.86,0
tx_18437,card_2999,dev_3049,m_501,229.38103092768242,2024-01-01T05:20:55,health,1,7.62,1
tx_18438,card_3390,dev_1751,m_236,2.31,2024-01-01T12:55:46,fashion,0,16.02,0
tx_18439,card_1579,dev_943,m_381,88.14,2024-01-01T16:53:15,travel,0,28.42,0
tx_18440,card_1650,dev_46,m_18,27.5,2024-01-01T04:44:10,health,0,5.03,0
tx_18441,card_1479,dev_1506,m_11,199.13,2024-01-02T14:51:24,entertainment,0,26.71,0
tx_18442,card_37,dev_2667,m_572,32.69,2024-01-02T08:24:30,entertainment,0,7.22,0
tx_18443,card_467,dev_2905,m_200,43.62,2024-01-03T00:11:21,food,0,3.64,0
